"comp_id","title_1","title_2","title_3","title_4","title_5","title_6","title_7","title_8","title_9","title_10","title_11","title_12","title_13","title_14","title_15","title_16","title_17","title_18","title_19","title_20","title_21","title_22","title_23","title_24","title_25","title_26","title_27","title_28","title_29","title_30","title_31","title_32","title_33","title_34","title_35","title_36","title_37","title_38","title_39","title_40","title_41","title_42","title_43","title_44","title_45","title_46","title_47","title_48","title_49","title_50"
1,-0.977636709173372,-0.5433096676643,0.0794032965043688,0.205560445676929,-1.49710417655662,0.230466044404172,0.5661117947528,-0.662264049685108,0.130342111799634,-0.2771368764424,0.574510590708446,0.323026336892457,0.66485817201627,0.451264165498096,-0.622091458774382,0.735123213470705,0.19838764672147,0.0531594946812739,0.495447406942396,-0.0833712281876989,-0.936445176126378,0.704932033574338,0.546585401154968,0.313997556341288,0.705555008935361,1.38669797826553,-0.164987909227581,-0.762484318624144,0.186665843952543,-0.304056605826077,0.991528486515184,0.0340725155806307,0.287462410416857,-0.905056916746211,-0.196643780527961,0.303086633232031,0.697851122796212,0.69842883092034,0.113108479550076,0.574729863580985,0.0594343776016042,-0.272340305084714,-0.0301796291466375,-0.109039610958588,-0.0334254978434605,0.728739202222462,0.142029519728126,0.3975411518374,1.27072186266599,-0.816522583004164
2,0.0418725454207443,0.644654893766898,0.140869258604383,-0.664713572427272,-0.0629915385701346,0.240086218973927,-1.01759312568509,1.01970553664476,0.340133280107141,0.617301867916231,1.08550364240379,0.897807494040745,-0.578818346638585,-0.970465504232229,0.508685914165795,0.155261477615713,-0.915964597648995,-0.0682537920898169,0.0871215273941734,0.125092009081699,-0.313532763744369,0.220125402183315,-0.358610502891082,1.06742800728492,-0.111773031524371,-1.04839582119937,1.06983896737034,0.254969812801408,-0.254688338302331,-0.670337596760286,0.236818301141268,-0.586383380817807,-0.340639241205531,0.491549707308242,0.739604154391411,0.38050747455756,0.707798400579115,-0.17679350123457,0.230293210576053,0.784910262863852,0.242961066643048,-0.404538057983705,0.335223570157163,-0.158068361730106,-0.178224896586329,0.351125100735921,0.959120573090468,0.673847826557207,-0.530105621926954,0.133465511637897
3,-0.905595332968424,0.097928113161463,0.111981290398753,-0.0647525078714123,-1.56651649784286,0.140807430170099,-0.946587610530037,-0.342442142722884,0.0312261957842753,-0.660981473632081,0.611014120365722,0.0928027433931962,0.201623403390584,-0.0787974572516287,-0.10304154266101,0.429722319193438,-0.627136794058998,0.0318619704421421,0.0940947717213719,0.433441865397275,0.651887032810293,0.129370057291592,0.39351347598906,-0.199943579759321,0.223804195801482,-1.17039384319748,0.424185982621802,0.615718981012735,0.130349217195403,0.510412379123162,-0.251081759974645,-0.0732072762902607,0.177123680204739,0.271519681066043,1.07951223992829,0.715520277975588,0.490703741447409,-0.357736267950318,0.644506070913656,-0.183713570951379,0.414191380870969,-0.457967904886196,0.157185094645345,-0.116984528093745,0.404936504745253,-0.220502770373688,0.443170771231715,0.643444880326793,0.357957122499807,0.525154324026465
4,0.0692197476505478,0.411543644567443,0.177699615470951,-0.739998434126273,-0.932620426469258,-0.717981683824677,-0.406487484555826,-0.267095741184903,0.114065864965743,-0.0455317354067262,1.07928226416819,0.548952256467035,0.194681320754452,-0.212801824953999,0.143384092889374,0.398280923045513,-0.64456625638809,-0.199901863118,0.0705128994886129,-0.219755708168314,-0.541675577557508,-0.579036682467831,-0.17836053110361,0.606352811531095,-0.104996361140864,-0.756004418911551,0.928947055123689,-0.425515727318981,-0.0254822842869693,0.06420985589834,-0.0538771627546534,-0.802950049859466,-0.176943792918693,0.380462180535538,1.19546354474048,1.10096862538214,-0.713315510983993,1.05868763575239,0.211992135878888,0.43079316360694,0.211731051701247,-0.812590052109235,0.258014037388828,-0.180143140839428,-0.564691090173272,-0.51537848996259,0.61368636225452,0.817546890112336,0.325041998528296,0.254414948717165
5,0.503559740896199,-0.210969614153093,-0.0854115700473698,0.549240241869952,-0.0195211597247504,-0.25559650917693,0.84114434986332,0.250484898866555,0.224235470574909,0.0828155840581231,-0.836843364741238,-0.410091830782393,-0.264218647406938,-0.273553621045323,-0.650051315947788,1.75018225805101,-0.861172195179678,-0.527829128902327,0.095692574076127,-0.403627171196009,-1.51947151201752,-0.888237242448731,0.35308357447508,0.0394213823624974,-0.367875988040819,1.17786886771612,-1.10164426465163,0.077389392297353,-0.204252606069006,-1.05164261344551,-0.537505223916185,-0.322399822501073,-0.0392507846658919,0.118601702383934,0.296560094109877,0.0359552612000057,0.139473904953615,0.645115876585132,0.1264625097275,-0.538562396788346,-0.517911691473494,0.543584372418489,0.492052386468082,-0.204866874636242,-0.0115381009135807,-0.328607253497588,-0.150054628739401,-0.992373336354914,-0.26600344149735,-0.0371342914684174
6,-0.0823466098813438,0.0223295331031372,0.0718106873526594,-0.477031962549674,-0.643318782439105,-0.549915912546711,-1.15278342339686,-0.55810841387798,0.508919019236074,0.30068905639156,-0.29882223526409,-0.365836336853818,1.66694932599631,-0.00357467528069882,-0.169446973648821,-0.0289809080170075,-0.394772634592025,-0.716928659179504,-0.231686820184599,1.82292727496632,0.57601952007205,-0.757515362331772,-0.355489769049899,1.44684431318655,0.356229707846468,-1.21114960824553,0.364563328132973,-0.730293840258662,0.916533544602946,0.0267453478145746,0.673920241438858,0.0152251618896957,0.0133783836718837,0.515508042364512,0.0584584073444193,0.806491346886631,-0.380883934392713,0.0434005716812299,0.0668434345576129,-0.317559213903286,0.308438831834544,0.376070394758973,0.210023932698671,-0.290901516560917,-0.798309452381477,-0.362646638791617,0.688173349794634,-0.275705888637331,-0.309077720365605,-0.222996428524996
7,3.3569711181426,0.102946265179884,-0.570803080191311,0.674541859195321,-2.3456804379251,0.536500021095757,-0.601957797533529,-0.197145147225282,0.284622126309767,0.243898938635378,-2.70015677114238,1.49932452436896,-1.22055030928143,-2.21163018697871,-0.0925345720275396,1.04876048965719,1.6205355552549,0.393856079837526,0.241072322585253,0.886088882351626,-0.22914684791981,-0.0820097419084874,0.0968384664200191,1.28082354466642,-0.707621933543129,-1.89728634846249,2.06568373049885,-0.0228838090505556,-0.378043571741288,2.47401696497668,0.546304842034517,0.795409560398501,2.13038928616327,0.262810332220014,-2.09401033339798,0.881160279116877,-0.189046025988839,-1.86117834745305,1.23724931719754,3.92452290854505,0.181471612010317,-0.273909416397467,0.345253226497937,0.0635153056519358,-0.323963786151085,1.43684899269121,-0.291286912640378,-3.9535615664646,-1.20496954502554,0.707964303141243
8,0.29236090203975,0.407157086477824,-0.737497107097922,-0.793248466047142,0.633910089387695,-0.000115935070417727,0.102331865882825,0.134757266022208,0.363458322105439,-0.395418050481878,-0.349103526745815,-0.145006580528883,-1.3401945463178,0.355733590274997,-0.154706388070452,0.851645983891741,-0.250101820334107,0.544432161580682,0.274537047792017,0.646808539846843,0.493240964864668,0.282923476036627,-0.307332424326652,-2.01321484145077,0.0989959866028957,-1.08144620671444,-0.486998178224365,-0.139237146559592,-0.647200772467102,1.56970994695003,0.0236411863075733,-0.244450823750175,-0.349773858237433,0.024394247359854,1.80967090728392,0.0362064078438468,-0.219056816101038,0.213665340073101,-0.334183431318065,0.224650834476948,0.355780187371398,-0.830608947450798,-0.419757342900823,0.324263787793264,-0.158066239083953,-0.292937667745248,0.914097008403917,0.239244475329468,0.0536707510511024,0.00130117022402874
9,1.92367944340983,-1.41373782869505,-1.05321485160762,1.07799998839469,-0.656944193573832,0.59799882341935,-1.9321033255201,-0.680059398409786,0.285087341368886,0.463050029121216,-0.502973436235621,0.622455065846794,-0.437917123415748,0.560113523404763,-1.26679924418096,-1.01581327912681,0.755395989376922,-1.33125575121821,0.129378227565098,-0.876351578445188,0.107089818441331,-0.528729356669008,-0.106786581195395,-2.34659450232333,0.563917208252817,1.24945622134571,0.0401530061673595,-0.0292541788654006,0.858998767170373,-1.010084451733,-0.343806521465029,0.557356282675028,0.691884629572813,0.297050239641551,-1.62997443691637,-2.07197336497141,-0.0721210054172792,-0.820583658660727,0.922524490507142,0.0186164928175443,0.546248217226407,-1.55738145204139,-1.27629576725437,-0.608971237626418,-0.132989019033475,0.186171913424168,-1.28246585923885,-1.77219855891432,-0.57250699343216,1.52934572117135
10,0.279024175442644,0.585544341399848,-0.392218175360619,-1.14710999751505,2.23661014459421,0.292390018509318,1.43513254305847,-2.41319445234056,-0.587987513372853,-0.293136076073028,-1.01146295961876,1.25349173539589,1.35050853082847,0.768733910266908,0.12772769246262,-1.50618235279413,0.583527059971068,-0.564176192576682,0.319248531829338,1.19428180555187,-1.95309766558585,0.947296549102739,0.27751028319731,-0.34903795393617,-0.296732929242136,-0.422870388858126,0.0356096621297701,-0.21203659868066,1.05096655130467,-0.612944256868882,0.0565361733226475,-0.506167400468588,-2.04288748904867,-0.131157639865398,-1.09760403354819,-0.512108775478062,-0.755033790894137,0.913034137052299,0.486811809844083,-0.657717908385924,-0.13165623965386,1.29210441043006,-0.065213736635417,0.173954449648787,0.226245073287615,-0.123674346332307,1.77411777900566,1.92886769070153,-0.598377898721671,1.42572514762347
